DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
31-OCT-2022,FUTSTK,SUNTV,29-DEC-2022,525.65
31-OCT-2022,FUTSTK,SUNTV,25-JAN-2023,527.70
31-OCT-2022,FUTSTK,SYNGENE,03-NOV-2022,631.65
31-OCT-2022,FUTSTK,SYNGENE,10-NOV-2022,632.45
31-OCT-2022,FUTSTK,SYNGENE,17-NOV-2022,633.20
31-OCT-2022,FUTSTK,SYNGENE,24-NOV-2022,632.55
31-OCT-2022,FUTSTK,SYNGENE,01-DEC-2022,634.85
31-OCT-2022,FUTSTK,SYNGENE,08-DEC-2022,635.65
31-OCT-2022,FUTSTK,SYNGENE,29-DEC-2022,633.65
31-OCT-2022,FUTSTK,SYNGENE,25-JAN-2023,641.10
31-OCT-2022,FUTSTK,TATACHEM,03-NOV-2022,1133.40
31-OCT-2022,FUTSTK,TATACHEM,10-NOV-2022,1134.80
31-OCT-2022,FUTSTK,TATACHEM,17-NOV-2022,1136.20
31-OCT-2022,FUTSTK,TATACHEM,24-NOV-2022,1138.65
31-OCT-2022,FUTSTK,TATACHEM,01-DEC-2022,1139.10
31-OCT-2022,FUTSTK,TATACHEM,08-DEC-2022,1140.55
31-OCT-2022,FUTSTK,TATACHEM,15-DEC-2022,1142.00
31-OCT-2022,FUTSTK,TATACHEM,29-DEC-2022,1144.55
31-OCT-2022,FUTSTK,TATACHEM,25-JAN-2023,1150.40
31-OCT-2022,FUTSTK,TATACOMM,03-NOV-2022,1259.65
31-OCT-2022,FUTSTK,TATACOMM,10-NOV-2022,1261.20
31-OCT-2022,FUTSTK,TATACOMM,17-NOV-2022,1262.75
31-OCT-2022,FUTSTK,TATACOMM,24-NOV-2022,1265.70
31-OCT-2022,FUTSTK,TATACOMM,01-DEC-2022,1265.95
31-OCT-2022,FUTSTK,TATACOMM,08-DEC-2022,1267.55
31-OCT-2022,FUTSTK,TATACOMM,29-DEC-2022,1271.20
31-OCT-2022,FUTSTK,TATACOMM,25-JAN-2023,1277.00
31-OCT-2022,FUTSTK,TATACONSUM,03-NOV-2022,770.60
31-OCT-2022,FUTSTK,TATACONSUM,10-NOV-2022,771.50
31-OCT-2022,FUTSTK,TATACONSUM,17-NOV-2022,772.45
31-OCT-2022,FUTSTK,TATACONSUM,24-NOV-2022,774.50
31-OCT-2022,FUTSTK,TATACONSUM,01-DEC-2022,774.45
31-OCT-2022,FUTSTK,TATACONSUM,08-DEC-2022,775.40
31-OCT-2022,FUTSTK,TATACONSUM,15-DEC-2022,776.40
31-OCT-2022,FUTSTK,TATACONSUM,29-DEC-2022,777.45
31-OCT-2022,FUTSTK,TATACONSUM,25-JAN-2023,782.10
31-OCT-2022,FUTSTK,TATAMOTORS,03-NOV-2022,413.00
31-OCT-2022,FUTSTK,TATAMOTORS,10-NOV-2022,413.50
31-OCT-2022,FUTSTK,TATAMOTORS,17-NOV-2022,414.00
31-OCT-2022,FUTSTK,TATAMOTORS,24-NOV-2022,414.75
31-OCT-2022,FUTSTK,TATAMOTORS,01-DEC-2022,415.05
31-OCT-2022,FUTSTK,TATAMOTORS,08-DEC-2022,415.60
31-OCT-2022,FUTSTK,TATAMOTORS,15-DEC-2022,416.10
31-OCT-2022,FUTSTK,TATAMOTORS,29-DEC-2022,414.45
31-OCT-2022,FUTSTK,TATAMOTORS,25-JAN-2023,415.15
31-OCT-2022,FUTSTK,TATAPOWER,03-NOV-2022,226.15
31-OCT-2022,FUTSTK,TATAPOWER,10-NOV-2022,226.40
31-OCT-2022,FUTSTK,TATAPOWER,17-NOV-2022,226.70
31-OCT-2022,FUTSTK,TATAPOWER,24-NOV-2022,226.80
31-OCT-2022,FUTSTK,TATAPOWER,01-DEC-2022,227.30
31-OCT-2022,FUTSTK,TATAPOWER,08-DEC-2022,227.55
31-OCT-2022,FUTSTK,TATAPOWER,15-DEC-2022,227.85
31-OCT-2022,FUTSTK,TATAPOWER,29-DEC-2022,227.85
31-OCT-2022,FUTSTK,TATAPOWER,25-JAN-2023,228.95
31-OCT-2022,FUTSTK,TATASTEEL,03-NOV-2022,101.60
31-OCT-2022,FUTSTK,TATASTEEL,10-NOV-2022,101.75
31-OCT-2022,FUTSTK,TATASTEEL,17-NOV-2022,101.85
31-OCT-2022,FUTSTK,TATASTEEL,24-NOV-2022,101.70
31-OCT-2022,FUTSTK,TATASTEEL,01-DEC-2022,102.15
31-OCT-2022,FUTSTK,TATASTEEL,08-DEC-2022,102.25
31-OCT-2022,FUTSTK,TATASTEEL,15-DEC-2022,102.40
31-OCT-2022,FUTSTK,TATASTEEL,29-DEC-2022,102.15
31-OCT-2022,FUTSTK,TATASTEEL,25-JAN-2023,102.70
31-OCT-2022,FUTSTK,TCS,03-NOV-2022,3194.85
31-OCT-2022,FUTSTK,TCS,10-NOV-2022,3198.80
31-OCT-2022,FUTSTK,TCS,17-NOV-2022,3202.70
31-OCT-2022,FUTSTK,TCS,24-NOV-2022,3204.50
31-OCT-2022,FUTSTK,TCS,01-DEC-2022,3210.95
31-OCT-2022,FUTSTK,TCS,08-DEC-2022,3214.95
31-OCT-2022,FUTSTK,TCS,15-DEC-2022,3219.00
31-OCT-2022,FUTSTK,TCS,29-DEC-2022,3220.90
31-OCT-2022,FUTSTK,TCS,25-JAN-2023,3229.95
31-OCT-2022,FUTSTK,TECHM,03-NOV-2022,1064.00
31-OCT-2022,FUTSTK,TECHM,10-NOV-2022,1065.30
31-OCT-2022,FUTSTK,TECHM,17-NOV-2022,1066.60
31-OCT-2022,FUTSTK,TECHM,24-NOV-2022,1055.25
31-OCT-2022,FUTSTK,TECHM,01-DEC-2022,1069.35
31-OCT-2022,FUTSTK,TECHM,08-DEC-2022,1070.65
31-OCT-2022,FUTSTK,TECHM,15-DEC-2022,1072.00
31-OCT-2022,FUTSTK,TECHM,29-DEC-2022,1060.10
31-OCT-2022,FUTSTK,TECHM,25-JAN-2023,1065.60
31-OCT-2022,FUTSTK,TITAN,03-NOV-2022,2762.05
31-OCT-2022,FUTSTK,TITAN,10-NOV-2022,2765.45
31-OCT-2022,FUTSTK,TITAN,17-NOV-2022,2768.85
31-OCT-2022,FUTSTK,TITAN,24-NOV-2022,2775.15
31-OCT-2022,FUTSTK,TITAN,01-DEC-2022,2775.95
31-OCT-2022,FUTSTK,TITAN,08-DEC-2022,2779.45
31-OCT-2022,FUTSTK,TITAN,15-DEC-2022,2782.95
31-OCT-2022,FUTSTK,TITAN,29-DEC-2022,2788.45
31-OCT-2022,FUTSTK,TITAN,25-JAN-2023,2803.40
31-OCT-2022,FUTSTK,TORNTPHARM,03-NOV-2022,1650.90
31-OCT-2022,FUTSTK,TORNTPHARM,10-NOV-2022,1652.90
31-OCT-2022,FUTSTK,TORNTPHARM,17-NOV-2022,1654.95
31-OCT-2022,FUTSTK,TORNTPHARM,24-NOV-2022,1654.95
31-OCT-2022,FUTSTK,TORNTPHARM,01-DEC-2022,1659.20
31-OCT-2022,FUTSTK,TORNTPHARM,08-DEC-2022,1661.30
31-OCT-2022,FUTSTK,TORNTPHARM,15-DEC-2022,1663.35
31-OCT-2022,FUTSTK,TORNTPHARM,29-DEC-2022,1659.10
31-OCT-2022,FUTSTK,TORNTPHARM,25-JAN-2023,1675.60
31-OCT-2022,FUTSTK,TORNTPOWER,03-NOV-2022,504.65
31-OCT-2022,FUTSTK,TORNTPOWER,10-NOV-2022,505.25
31-OCT-2022,FUTSTK,TORNTPOWER,17-NOV-2022,505.90
31-OCT-2022,FUTSTK,TORNTPOWER,24-NOV-2022,506.60
31-OCT-2022,FUTSTK,TORNTPOWER,01-DEC-2022,507.15
31-OCT-2022,FUTSTK,TORNTPOWER,08-DEC-2022,507.80
31-OCT-2022,FUTSTK,TORNTPOWER,15-DEC-2022,508.45
31-OCT-2022,FUTSTK,TORNTPOWER,29-DEC-2022,509.70
31-OCT-2022,FUTSTK,TORNTPOWER,25-JAN-2023,512.20
31-OCT-2022,FUTSTK,TRENT,03-NOV-2022,1528.75
31-OCT-2022,FUTSTK,TRENT,10-NOV-2022,1530.60
31-OCT-2022,FUTSTK,TRENT,17-NOV-2022,1532.50
31-OCT-2022,FUTSTK,TRENT,24-NOV-2022,1536.60
31-OCT-2022,FUTSTK,TRENT,01-DEC-2022,1536.40
31-OCT-2022,FUTSTK,TRENT,08-DEC-2022,1538.35
31-OCT-2022,FUTSTK,TRENT,29-DEC-2022,1543.15
31-OCT-2022,FUTSTK,TRENT,25-JAN-2023,1551.60
31-OCT-2022,FUTSTK,TVSMOTOR,03-NOV-2022,1146.65
31-OCT-2022,FUTSTK,TVSMOTOR,10-NOV-2022,1148.10
31-OCT-2022,FUTSTK,TVSMOTOR,17-NOV-2022,1149.50
31-OCT-2022,FUTSTK,TVSMOTOR,24-NOV-2022,1150.35
31-OCT-2022,FUTSTK,TVSMOTOR,01-DEC-2022,1152.45
31-OCT-2022,FUTSTK,TVSMOTOR,08-DEC-2022,1153.90
31-OCT-2022,FUTSTK,TVSMOTOR,15-DEC-2022,1155.35
31-OCT-2022,FUTSTK,TVSMOTOR,29-DEC-2022,1145.95
31-OCT-2022,FUTSTK,TVSMOTOR,25-JAN-2023,1163.85
31-OCT-2022,FUTSTK,UBL,03-NOV-2022,1653.75
31-OCT-2022,FUTSTK,UBL,10-NOV-2022,1655.80
31-OCT-2022,FUTSTK,UBL,17-NOV-2022,1657.80
31-OCT-2022,FUTSTK,UBL,24-NOV-2022,1661.95
31-OCT-2022,FUTSTK,UBL,01-DEC-2022,1662.05
31-OCT-2022,FUTSTK,UBL,08-DEC-2022,1664.15
31-OCT-2022,FUTSTK,UBL,15-DEC-2022,1666.25
31-OCT-2022,FUTSTK,UBL,29-DEC-2022,1661.00
31-OCT-2022,FUTSTK,UBL,25-JAN-2023,1678.50
31-OCT-2022,FUTSTK,ULTRACEMCO,03-NOV-2022,6718.45
31-OCT-2022,FUTSTK,ULTRACEMCO,10-NOV-2022,6726.70
31-OCT-2022,FUTSTK,ULTRACEMCO,17-NOV-2022,6735.00
31-OCT-2022,FUTSTK,ULTRACEMCO,24-NOV-2022,6736.65
31-OCT-2022,FUTSTK,ULTRACEMCO,01-DEC-2022,6752.25
31-OCT-2022,FUTSTK,ULTRACEMCO,08-DEC-2022,6760.75
31-OCT-2022,FUTSTK,ULTRACEMCO,15-DEC-2022,6769.20
31-OCT-2022,FUTSTK,ULTRACEMCO,29-DEC-2022,6763.15
31-OCT-2022,FUTSTK,ULTRACEMCO,25-JAN-2023,6791.25
31-OCT-2022,FUTSTK,UPL,03-NOV-2022,730.60
31-OCT-2022,FUTSTK,UPL,10-NOV-2022,731.50
31-OCT-2022,FUTSTK,UPL,17-NOV-2022,732.40
31-OCT-2022,FUTSTK,UPL,24-NOV-2022,734.15
31-OCT-2022,FUTSTK,UPL,01-DEC-2022,734.30
31-OCT-2022,FUTSTK,UPL,08-DEC-2022,735.20
31-OCT-2022,FUTSTK,UPL,15-DEC-2022,736.10
31-OCT-2022,FUTSTK,UPL,29-DEC-2022,737.65
31-OCT-2022,FUTSTK,UPL,25-JAN-2023,741.55
31-OCT-2022,FUTSTK,VEDL,03-NOV-2022,280.95
31-OCT-2022,FUTSTK,VEDL,10-NOV-2022,281.30
31-OCT-2022,FUTSTK,VEDL,17-NOV-2022,281.65
31-OCT-2022,FUTSTK,VEDL,24-NOV-2022,282.50
31-OCT-2022,FUTSTK,VEDL,01-DEC-2022,282.40
31-OCT-2022,FUTSTK,VEDL,08-DEC-2022,282.75
31-OCT-2022,FUTSTK,VEDL,15-DEC-2022,283.10
31-OCT-2022,FUTSTK,VEDL,29-DEC-2022,283.80
31-OCT-2022,FUTSTK,VEDL,25-JAN-2023,285.15
31-OCT-2022,FUTSTK,VOLTAS,03-NOV-2022,876.70
31-OCT-2022,FUTSTK,VOLTAS,10-NOV-2022,877.75
31-OCT-2022,FUTSTK,VOLTAS,17-NOV-2022,878.85
31-OCT-2022,FUTSTK,VOLTAS,24-NOV-2022,879.65
31-OCT-2022,FUTSTK,VOLTAS,01-DEC-2022,881.10
31-OCT-2022,FUTSTK,VOLTAS,08-DEC-2022,882.20
31-OCT-2022,FUTSTK,VOLTAS,15-DEC-2022,883.30
31-OCT-2022,FUTSTK,VOLTAS,29-DEC-2022,882.55
31-OCT-2022,FUTSTK,VOLTAS,25-JAN-2023,886.20
31-OCT-2022,FUTSTK,WHIRLPOOL,03-NOV-2022,1576.35
31-OCT-2022,FUTSTK,WHIRLPOOL,10-NOV-2022,1578.30
31-OCT-2022,FUTSTK,WHIRLPOOL,17-NOV-2022,1580.25
31-OCT-2022,FUTSTK,WHIRLPOOL,24-NOV-2022,1582.15
31-OCT-2022,FUTSTK,WHIRLPOOL,01-DEC-2022,1584.30
31-OCT-2022,FUTSTK,WHIRLPOOL,08-DEC-2022,1586.25
31-OCT-2022,FUTSTK,WHIRLPOOL,29-DEC-2022,1588.95
31-OCT-2022,FUTSTK,WHIRLPOOL,25-JAN-2023,1599.95
31-OCT-2022,FUTSTK,WIPRO,03-NOV-2022,386.75
31-OCT-2022,FUTSTK,WIPRO,10-NOV-2022,387.25
31-OCT-2022,FUTSTK,WIPRO,17-NOV-2022,387.75
31-OCT-2022,FUTSTK,WIPRO,24-NOV-2022,387.80
31-OCT-2022,FUTSTK,WIPRO,01-DEC-2022,388.70
31-OCT-2022,FUTSTK,WIPRO,08-DEC-2022,389.20
31-OCT-2022,FUTSTK,WIPRO,15-DEC-2022,389.70
31-OCT-2022,FUTSTK,WIPRO,29-DEC-2022,389.20
31-OCT-2022,FUTSTK,WIPRO,25-JAN-2023,390.25
31-OCT-2022,FUTSTK,ZEEL,03-NOV-2022,262.60
31-OCT-2022,FUTSTK,ZEEL,10-NOV-2022,262.95
31-OCT-2022,FUTSTK,ZEEL,17-NOV-2022,263.25
31-OCT-2022,FUTSTK,ZEEL,24-NOV-2022,264.00
31-OCT-2022,FUTSTK,ZEEL,01-DEC-2022,263.95
31-OCT-2022,FUTSTK,ZEEL,08-DEC-2022,264.25
31-OCT-2022,FUTSTK,ZEEL,15-DEC-2022,264.60
31-OCT-2022,FUTSTK,ZEEL,29-DEC-2022,265.30
31-OCT-2022,FUTSTK,ZEEL,25-JAN-2023,267.00
31-OCT-2022,FUTSTK,ZYDUSLIFE,03-NOV-2022,433.60
31-OCT-2022,FUTSTK,ZYDUSLIFE,10-NOV-2022,434.15
31-OCT-2022,FUTSTK,ZYDUSLIFE,17-NOV-2022,434.65
31-OCT-2022,FUTSTK,ZYDUSLIFE,24-NOV-2022,435.90
31-OCT-2022,FUTSTK,ZYDUSLIFE,01-DEC-2022,435.80
31-OCT-2022,FUTSTK,ZYDUSLIFE,08-DEC-2022,436.35
31-OCT-2022,FUTSTK,ZYDUSLIFE,15-DEC-2022,436.85
31-OCT-2022,FUTSTK,ZYDUSLIFE,29-DEC-2022,437.80
31-OCT-2022,FUTSTK,ZYDUSLIFE,25-JAN-2023,440.10
31-OCT-2022,OPTSTK,AARTIIND,,699.10
31-OCT-2022,OPTSTK,ABB,,3049.65
31-OCT-2022,OPTSTK,ABBOTINDIA,,19247.45
31-OCT-2022,OPTSTK,ABCAPITAL,,116.85
31-OCT-2022,OPTSTK,ABFRL,,353.90
31-OCT-2022,OPTSTK,ACC,,2390.30
31-OCT-2022,OPTSTK,ADANIENT,,3347.40
31-OCT-2022,OPTSTK,ADANIPORTS,,823.55
31-OCT-2022,OPTSTK,ALKEM,,3155.20
31-OCT-2022,OPTSTK,AMARAJABAT,,513.00
31-OCT-2022,OPTSTK,AMBUJACEM,,532.95
31-OCT-2022,OPTSTK,APOLLOHOSP,,4517.50
31-OCT-2022,OPTSTK,APOLLOTYRE,,290.70
31-OCT-2022,OPTSTK,ASHOKLEY,,153.30
31-OCT-2022,OPTSTK,ASIANPAINT,,3107.65
31-OCT-2022,OPTSTK,ASTRAL,,2031.10
31-OCT-2022,OPTSTK,ATUL,,8373.05
31-OCT-2022,OPTSTK,AUBANK,,589.55
31-OCT-2022,OPTSTK,AUROPHARMA,,538.15
31-OCT-2022,OPTSTK,AXISBANK,,906.00
31-OCT-2022,OPTSTK,BAJAJ-AUTO,,3671.50
31-OCT-2022,OPTSTK,BAJAJFINSV,,1687.50
31-OCT-2022,OPTSTK,BAJFINANCE,,7143.80
31-OCT-2022,OPTSTK,BALKRISIND,,1962.75
31-OCT-2022,OPTSTK,BALRAMCHIN,,315.95
31-OCT-2022,OPTSTK,BANDHANBNK,,238.55
31-OCT-2022,OPTSTK,BANKBARODA,,147.70
31-OCT-2022,OPTSTK,BATAINDIA,,1828.35
31-OCT-2022,OPTSTK,BEL,,106.85
31-OCT-2022,OPTSTK,BERGEPAINT,,585.80
31-OCT-2022,OPTSTK,BHARATFORG,,834.20
31-OCT-2022,OPTSTK,BHARTIARTL,,832.00
31-OCT-2022,OPTSTK,BHEL,,74.05
31-OCT-2022,OPTSTK,BIOCON,,269.45
31-OCT-2022,OPTSTK,BOSCHLTD,,16488.10
31-OCT-2022,OPTSTK,BPCL,,303.65
31-OCT-2022,OPTSTK,BRITANNIA,,3766.55
31-OCT-2022,OPTSTK,BSOFT,,270.85
31-OCT-2022,OPTSTK,CANBK,,290.40
31-OCT-2022,OPTSTK,CANFINHOME,,524.35
31-OCT-2022,OPTSTK,CHAMBLFERT,,326.40
31-OCT-2022,OPTSTK,CHOLAFIN,,709.35
31-OCT-2022,OPTSTK,CIPLA,,1167.40
31-OCT-2022,OPTSTK,COALINDIA,,245.95
31-OCT-2022,OPTSTK,COFORGE,,3809.60
31-OCT-2022,OPTSTK,COLPAL,,1631.75
31-OCT-2022,OPTSTK,CONCOR,,798.00
31-OCT-2022,OPTSTK,COROMANDEL,,962.35
31-OCT-2022,OPTSTK,CROMPTON,,362.30
31-OCT-2022,OPTSTK,CUB,,186.00
31-OCT-2022,OPTSTK,CUMMINSIND,,1347.90
31-OCT-2022,OPTSTK,DABUR,,554.70
31-OCT-2022,OPTSTK,DALBHARAT,,1600.95
31-OCT-2022,OPTSTK,DEEPAKNTR,,2313.90
31-OCT-2022,OPTSTK,DELTACORP,,223.15
31-OCT-2022,OPTSTK,DIVISLAB,,3608.90
31-OCT-2022,OPTSTK,DIXON,,4516.55
31-OCT-2022,OPTSTK,DLF,,385.50
31-OCT-2022,OPTSTK,DRREDDY,,4433.65
31-OCT-2022,OPTSTK,EICHERMOT,,3850.40
31-OCT-2022,OPTSTK,ESCORTS,,2038.40
31-OCT-2022,OPTSTK,EXIDEIND,,165.70
31-OCT-2022,OPTSTK,FEDERALBNK,,131.50
31-OCT-2022,OPTSTK,FSL,,103.85
31-OCT-2022,OPTSTK,GAIL,,91.30
31-OCT-2022,OPTSTK,GLENMARK,,404.55
31-OCT-2022,OPTSTK,GMRINFRA,,37.45
31-OCT-2022,OPTSTK,GNFC,,709.15
31-OCT-2022,OPTSTK,GODREJCP,,829.30
31-OCT-2022,OPTSTK,GODREJPROP,,1262.95
31-OCT-2022,OPTSTK,GRANULES,,372.65
31-OCT-2022,OPTSTK,GRASIM,,1721.70
31-OCT-2022,OPTSTK,GSPL,,226.15
31-OCT-2022,OPTSTK,GUJGASLTD,,518.60
31-OCT-2022,OPTSTK,HAL,,2530.05
31-OCT-2022,OPTSTK,HAVELLS,,1216.30
31-OCT-2022,OPTSTK,HCLTECH,,1041.15
31-OCT-2022,OPTSTK,HDFC,,2469.80
31-OCT-2022,OPTSTK,HDFCAMC,,2074.60
31-OCT-2022,OPTSTK,HDFCBANK,,1496.70
31-OCT-2022,OPTSTK,HDFCLIFE,,540.45
31-OCT-2022,OPTSTK,HEROMOTOCO,,2676.85
31-OCT-2022,OPTSTK,HINDALCO,,405.65
31-OCT-2022,OPTSTK,HINDCOPPER,,103.00
31-OCT-2022,OPTSTK,HINDPETRO,,213.85
31-OCT-2022,OPTSTK,HINDUNILVR,,2550.50
31-OCT-2022,OPTSTK,HONAUT,,39332.40
31-OCT-2022,OPTSTK,IBULHSGFIN,,129.35
31-OCT-2022,OPTSTK,ICICIBANK,,908.70
31-OCT-2022,OPTSTK,ICICIGI,,1169.95
31-OCT-2022,OPTSTK,ICICIPRULI,,507.55
31-OCT-2022,OPTSTK,IDEA,,8.55
31-OCT-2022,OPTSTK,IDFC,,77.45
31-OCT-2022,OPTSTK,IDFCFIRSTB,,56.10
31-OCT-2022,OPTSTK,IEX,,139.90
31-OCT-2022,OPTSTK,IGL,,428.25
31-OCT-2022,OPTSTK,INDHOTEL,,333.80
31-OCT-2022,OPTSTK,INDIACEM,,241.10
31-OCT-2022,OPTSTK,INDIAMART,,4591.35
31-OCT-2022,OPTSTK,INDIGO,,1781.70
31-OCT-2022,OPTSTK,INDUSINDBK,,1142.65
31-OCT-2022,OPTSTK,INDUSTOWER,,185.50
31-OCT-2022,OPTSTK,INFY,,1537.65
31-OCT-2022,OPTSTK,INTELLECT,,431.60
31-OCT-2022,OPTSTK,IOC,,68.25
31-OCT-2022,OPTSTK,IPCALAB,,905.10
31-OCT-2022,OPTSTK,IRCTC,,741.20
31-OCT-2022,OPTSTK,ITC,,348.65
31-OCT-2022,OPTSTK,JINDALSTEL,,459.85
31-OCT-2022,OPTSTK,JKCEMENT,,2712.65
31-OCT-2022,OPTSTK,JSWSTEEL,,673.95
31-OCT-2022,OPTSTK,JUBLFOOD,,609.95
31-OCT-2022,OPTSTK,KOTAKBANK,,1901.95
31-OCT-2022,OPTSTK,L&TFH,,81.10
31-OCT-2022,OPTSTK,LALPATHLAB,,2563.15
31-OCT-2022,OPTSTK,LAURUSLABS,,454.55
31-OCT-2022,OPTSTK,LICHSGFIN,,405.30
31-OCT-2022,OPTSTK,LT,,2023.15
31-OCT-2022,OPTSTK,LTI,,4739.85
31-OCT-2022,OPTSTK,LTTS,,3538.90
31-OCT-2022,OPTSTK,LUPIN,,699.00
31-OCT-2022,OPTSTK,M&M,,1348.55
31-OCT-2022,OPTSTK,M&MFIN,,202.00
31-OCT-2022,OPTSTK,MANAPPURAM,,105.30
31-OCT-2022,OPTSTK,MARICO,,524.55
31-OCT-2022,OPTSTK,MARUTI,,9527.55
31-OCT-2022,OPTSTK,MCDOWELL-N,,896.35
31-OCT-2022,OPTSTK,MCX,,1536.30
31-OCT-2022,OPTSTK,METROPOLIS,,1691.75
31-OCT-2022,OPTSTK,MFSL,,708.05
31-OCT-2022,OPTSTK,MGL,,861.60
31-OCT-2022,OPTSTK,MINDTREE,,3403.75
31-OCT-2022,OPTSTK,MOTHERSON,,64.50
31-OCT-2022,OPTSTK,MPHASIS,,1978.50
31-OCT-2022,OPTSTK,MRF,,90767.90
31-OCT-2022,OPTSTK,MUTHOOTFIN,,1043.45
31-OCT-2022,OPTSTK,NATIONALUM,,70.20
31-OCT-2022,OPTSTK,NAUKRI,,3921.60
31-OCT-2022,OPTSTK,NAVINFLUOR,,4551.75
31-OCT-2022,OPTSTK,NESTLEIND,,20363.45
31-OCT-2022,OPTSTK,NMDC,,99.75
31-OCT-2022,OPTSTK,NTPC,,173.10
31-OCT-2022,OPTSTK,OBEROIRLTY,,924.65
31-OCT-2022,OPTSTK,OFSS,,2912.95
31-OCT-2022,OPTSTK,ONGC,,134.05
31-OCT-2022,OPTSTK,PAGEIND,,49766.25
31-OCT-2022,OPTSTK,PEL,,849.40
31-OCT-2022,OPTSTK,PERSISTENT,,3693.05
31-OCT-2022,OPTSTK,PETRONET,,205.55
31-OCT-2022,OPTSTK,PFC,,115.20
31-OCT-2022,OPTSTK,PIDILITIND,,2584.40
31-OCT-2022,OPTSTK,PIIND,,3241.45
31-OCT-2022,OPTSTK,PNB,,42.65
31-OCT-2022,OPTSTK,POLYCAB,,2777.55
31-OCT-2022,OPTSTK,POWERGRID,,228.15
31-OCT-2022,OPTSTK,PVR,,1774.95
31-OCT-2022,OPTSTK,RAIN,,167.30
31-OCT-2022,OPTSTK,RAMCOCEM,,721.80
31-OCT-2022,OPTSTK,RBLBANK,,135.15
31-OCT-2022,OPTSTK,RECLTD,,102.55
31-OCT-2022,OPTSTK,RELIANCE,,2549.60
31-OCT-2022,OPTSTK,SAIL,,78.70
31-OCT-2022,OPTSTK,SBICARD,,826.65
31-OCT-2022,OPTSTK,SBILIFE,,1265.95
31-OCT-2022,OPTSTK,SBIN,,573.80
31-OCT-2022,OPTSTK,SHREECEM,,22740.55
31-OCT-2022,OPTSTK,SIEMENS,,2925.50
31-OCT-2022,OPTSTK,SRF,,2558.65
31-OCT-2022,OPTSTK,SRTRANSFIN,,1229.10
31-OCT-2022,OPTSTK,SUNPHARMA,,1016.80
31-OCT-2022,OPTSTK,SUNTV,,522.85
31-OCT-2022,OPTSTK,SYNGENE,,631.30
31-OCT-2022,OPTSTK,TATACHEM,,1132.80
31-OCT-2022,OPTSTK,TATACOMM,,1258.95
31-OCT-2022,OPTSTK,TATACONSUM,,770.15
31-OCT-2022,OPTSTK,TATAMOTORS,,412.75
31-OCT-2022,OPTSTK,TATAPOWER,,226.00
31-OCT-2022,OPTSTK,TATASTEEL,,101.55
31-OCT-2022,OPTSTK,TCS,,3193.15
31-OCT-2022,OPTSTK,TECHM,,1063.40
31-OCT-2022,OPTSTK,TITAN,,2760.60
31-OCT-2022,OPTSTK,TORNTPHARM,,1650.00
31-OCT-2022,OPTSTK,TORNTPOWER,,504.35
31-OCT-2022,OPTSTK,TRENT,,1527.90
31-OCT-2022,OPTSTK,TVSMOTOR,,1146.05
31-OCT-2022,OPTSTK,UBL,,1652.85
31-OCT-2022,OPTSTK,ULTRACEMCO,,6714.90
31-OCT-2022,OPTSTK,UPL,,730.20
31-OCT-2022,OPTSTK,VEDL,,280.80
31-OCT-2022,OPTSTK,VOLTAS,,876.20
31-OCT-2022,OPTSTK,WHIRLPOOL,,1575.50
31-OCT-2022,OPTSTK,WIPRO,,386.55
31-OCT-2022,OPTSTK,ZEEL,,262.45
31-OCT-2022,OPTSTK,ZYDUSLIFE,,433.35
