DATE,INSTRUMENT,UNDERLYING,EXPIRY DATE,MTM SETTLEMENT PRICE
03-NOV-2022,FUTIDX,BANKEX,03-NOV-2022,47319.83
03-NOV-2022,FUTIDX,BANKEX,10-NOV-2022,47377.70
03-NOV-2022,FUTIDX,BANKEX,17-NOV-2022,47435.60
03-NOV-2022,FUTIDX,BANKEX,24-NOV-2022,47493.60
03-NOV-2022,FUTIDX,BANKEX,01-DEC-2022,47551.65
03-NOV-2022,FUTIDX,BANKEX,08-DEC-2022,47613.45
03-NOV-2022,FUTIDX,BANKEX,15-DEC-2022,47672.35
03-NOV-2022,FUTIDX,BANKEX,29-DEC-2022,47790.45
03-NOV-2022,FUTIDX,BANKEX,25-JAN-2023,48019.00
03-NOV-2022,FUTIDX,BANKNIFTY,24-NOV-2022,41458.65
03-NOV-2022,FUTIDX,BANKNIFTY,29-DEC-2022,41634.10
03-NOV-2022,FUTIDX,BANKNIFTY,25-JAN-2023,41779.75
03-NOV-2022,FUTIDX,FINNIFTY,29-NOV-2022,18642.95
03-NOV-2022,FUTIDX,FINNIFTY,27-DEC-2022,18786.55
03-NOV-2022,FUTIDX,FINNIFTY,31-JAN-2023,19369.00
03-NOV-2022,FUTIDX,MIDCPNIFTY,07-NOV-2022,7492.90
03-NOV-2022,FUTIDX,MIDCPNIFTY,15-NOV-2022,7503.35
03-NOV-2022,FUTIDX,MIDCPNIFTY,22-NOV-2022,7512.55
03-NOV-2022,FUTIDX,MIDCPNIFTY,29-NOV-2022,7521.70
03-NOV-2022,FUTIDX,MIDCPNIFTY,06-DEC-2022,7531.45
03-NOV-2022,FUTIDX,MIDCPNIFTY,13-DEC-2022,7540.80
03-NOV-2022,FUTIDX,MIDCPNIFTY,20-DEC-2022,7550.10
03-NOV-2022,FUTIDX,MIDCPNIFTY,27-DEC-2022,7559.45
03-NOV-2022,FUTIDX,MIDCPNIFTY,03-JAN-2023,7568.80
03-NOV-2022,FUTIDX,MIDCPNIFTY,31-JAN-2023,7606.35
03-NOV-2022,FUTIDX,NIFTY,24-NOV-2022,18118.80
03-NOV-2022,FUTIDX,NIFTY,29-DEC-2022,18186.20
03-NOV-2022,FUTIDX,NIFTY,25-JAN-2023,18242.05
03-NOV-2022,FUTIDX,SENSEX,03-NOV-2022,60836.41
03-NOV-2022,FUTIDX,SENSEX,10-NOV-2022,60910.80
03-NOV-2022,FUTIDX,SENSEX,17-NOV-2022,60985.25
03-NOV-2022,FUTIDX,SENSEX,24-NOV-2022,61059.80
03-NOV-2022,FUTIDX,SENSEX,01-DEC-2022,61134.45
03-NOV-2022,FUTIDX,SENSEX,08-DEC-2022,61213.85
03-NOV-2022,FUTIDX,SENSEX,15-DEC-2022,61289.65
03-NOV-2022,FUTIDX,SENSEX,29-DEC-2022,61441.45
03-NOV-2022,FUTIDX,SENSEX,25-JAN-2023,61735.30
03-NOV-2022,FUTIDX,SENSEX50,03-NOV-2022,19021.84
03-NOV-2022,FUTIDX,SENSEX50,10-NOV-2022,19045.10
03-NOV-2022,FUTIDX,SENSEX50,17-NOV-2022,19068.40
03-NOV-2022,FUTIDX,SENSEX50,24-NOV-2022,19091.70
03-NOV-2022,FUTIDX,SENSEX50,01-DEC-2022,19115.05
03-NOV-2022,FUTIDX,SENSEX50,08-DEC-2022,19139.85
03-NOV-2022,FUTIDX,SENSEX50,15-DEC-2022,19163.55
03-NOV-2022,FUTIDX,SENSEX50,29-DEC-2022,19211.05
03-NOV-2022,FUTIDX,SENSEX50,25-JAN-2023,19302.90
03-NOV-2022,FUTIDX,SX40,03-NOV-2022,35443.68
03-NOV-2022,FUTIDX,SX40,10-NOV-2022,35487.05
03-NOV-2022,FUTIDX,SX40,17-NOV-2022,35530.40
03-NOV-2022,FUTIDX,SX40,24-NOV-2022,35573.85
03-NOV-2022,FUTIDX,SX40,01-DEC-2022,35617.30
03-NOV-2022,FUTIDX,SX40,08-DEC-2022,35663.60
03-NOV-2022,FUTIDX,SX40,29-DEC-2022,35796.20
03-NOV-2022,FUTIDX,SX40,25-JAN-2023,35967.40
03-NOV-2022,FUTSTK,AARTIIND,03-NOV-2022,730.55
03-NOV-2022,FUTSTK,AARTIIND,10-NOV-2022,731.45
03-NOV-2022,FUTSTK,AARTIIND,17-NOV-2022,732.35
03-NOV-2022,FUTSTK,AARTIIND,24-NOV-2022,728.70
03-NOV-2022,FUTSTK,AARTIIND,01-DEC-2022,734.15
03-NOV-2022,FUTSTK,AARTIIND,08-DEC-2022,735.10
03-NOV-2022,FUTSTK,AARTIIND,29-DEC-2022,724.90
03-NOV-2022,FUTSTK,AARTIIND,25-JAN-2023,722.40
03-NOV-2022,FUTSTK,ABB,03-NOV-2022,3225.25
03-NOV-2022,FUTSTK,ABB,10-NOV-2022,3229.20
03-NOV-2022,FUTSTK,ABB,17-NOV-2022,3233.15
03-NOV-2022,FUTSTK,ABB,24-NOV-2022,3239.65
03-NOV-2022,FUTSTK,ABB,01-DEC-2022,3241.05
03-NOV-2022,FUTSTK,ABB,08-DEC-2022,3245.30
03-NOV-2022,FUTSTK,ABB,29-DEC-2022,3239.70
03-NOV-2022,FUTSTK,ABB,25-JAN-2023,3272.90
03-NOV-2022,FUTSTK,ABBOTINDIA,03-NOV-2022,19949.60
03-NOV-2022,FUTSTK,ABBOTINDIA,10-NOV-2022,19974.00
03-NOV-2022,FUTSTK,ABBOTINDIA,17-NOV-2022,19998.40
03-NOV-2022,FUTSTK,ABBOTINDIA,24-NOV-2022,20006.95
03-NOV-2022,FUTSTK,ABBOTINDIA,01-DEC-2022,20047.35
03-NOV-2022,FUTSTK,ABBOTINDIA,08-DEC-2022,20073.40
03-NOV-2022,FUTSTK,ABBOTINDIA,29-DEC-2022,20098.30
03-NOV-2022,FUTSTK,ABBOTINDIA,25-JAN-2023,20244.40
03-NOV-2022,FUTSTK,ABCAPITAL,03-NOV-2022,119.75
03-NOV-2022,FUTSTK,ABCAPITAL,10-NOV-2022,119.90
03-NOV-2022,FUTSTK,ABCAPITAL,17-NOV-2022,120.05
03-NOV-2022,FUTSTK,ABCAPITAL,24-NOV-2022,120.60
03-NOV-2022,FUTSTK,ABCAPITAL,01-DEC-2022,120.35
03-NOV-2022,FUTSTK,ABCAPITAL,08-DEC-2022,120.50
03-NOV-2022,FUTSTK,ABCAPITAL,29-DEC-2022,121.15
03-NOV-2022,FUTSTK,ABCAPITAL,25-JAN-2023,121.50
03-NOV-2022,FUTSTK,ABFRL,03-NOV-2022,352.40
03-NOV-2022,FUTSTK,ABFRL,10-NOV-2022,352.85
03-NOV-2022,FUTSTK,ABFRL,17-NOV-2022,353.30
03-NOV-2022,FUTSTK,ABFRL,24-NOV-2022,354.75
03-NOV-2022,FUTSTK,ABFRL,01-DEC-2022,354.15
03-NOV-2022,FUTSTK,ABFRL,08-DEC-2022,354.60
03-NOV-2022,FUTSTK,ABFRL,29-DEC-2022,356.25
03-NOV-2022,FUTSTK,ABFRL,25-JAN-2023,358.20
03-NOV-2022,FUTSTK,ACC,03-NOV-2022,2455.35
03-NOV-2022,FUTSTK,ACC,10-NOV-2022,2458.35
03-NOV-2022,FUTSTK,ACC,17-NOV-2022,2461.40
03-NOV-2022,FUTSTK,ACC,24-NOV-2022,2464.55
03-NOV-2022,FUTSTK,ACC,01-DEC-2022,2467.40
03-NOV-2022,FUTSTK,ACC,08-DEC-2022,2470.60
03-NOV-2022,FUTSTK,ACC,15-DEC-2022,2473.65
03-NOV-2022,FUTSTK,ACC,29-DEC-2022,2477.00
03-NOV-2022,FUTSTK,ACC,25-JAN-2023,2486.35
03-NOV-2022,FUTSTK,ADANIENT,03-NOV-2022,3590.40
03-NOV-2022,FUTSTK,ADANIENT,10-NOV-2022,3594.80
03-NOV-2022,FUTSTK,ADANIENT,17-NOV-2022,3599.20
03-NOV-2022,FUTSTK,ADANIENT,24-NOV-2022,3608.80
03-NOV-2022,FUTSTK,ADANIENT,01-DEC-2022,3608.00
03-NOV-2022,FUTSTK,ADANIENT,08-DEC-2022,3612.70
03-NOV-2022,FUTSTK,ADANIENT,15-DEC-2022,3617.15
03-NOV-2022,FUTSTK,ADANIENT,29-DEC-2022,3627.45
03-NOV-2022,FUTSTK,ADANIENT,25-JAN-2023,3643.25
03-NOV-2022,FUTSTK,ADANIPORTS,03-NOV-2022,833.50
03-NOV-2022,FUTSTK,ADANIPORTS,10-NOV-2022,834.55
03-NOV-2022,FUTSTK,ADANIPORTS,17-NOV-2022,835.55
03-NOV-2022,FUTSTK,ADANIPORTS,24-NOV-2022,836.95
03-NOV-2022,FUTSTK,ADANIPORTS,01-DEC-2022,837.60
03-NOV-2022,FUTSTK,ADANIPORTS,08-DEC-2022,838.70
03-NOV-2022,FUTSTK,ADANIPORTS,15-DEC-2022,839.75
03-NOV-2022,FUTSTK,ADANIPORTS,29-DEC-2022,841.25
03-NOV-2022,FUTSTK,ADANIPORTS,25-JAN-2023,845.65
03-NOV-2022,FUTSTK,ALKEM,03-NOV-2022,3296.35
03-NOV-2022,FUTSTK,ALKEM,10-NOV-2022,3300.40
03-NOV-2022,FUTSTK,ALKEM,17-NOV-2022,3304.45
03-NOV-2022,FUTSTK,ALKEM,24-NOV-2022,3297.55
03-NOV-2022,FUTSTK,ALKEM,01-DEC-2022,3312.50
03-NOV-2022,FUTSTK,ALKEM,08-DEC-2022,3316.80
03-NOV-2022,FUTSTK,ALKEM,29-DEC-2022,3329.15
03-NOV-2022,FUTSTK,ALKEM,25-JAN-2023,3345.05
03-NOV-2022,FUTSTK,AMARAJABAT,03-NOV-2022,519.75
03-NOV-2022,FUTSTK,AMARAJABAT,10-NOV-2022,520.40
03-NOV-2022,FUTSTK,AMARAJABAT,17-NOV-2022,521.05
03-NOV-2022,FUTSTK,AMARAJABAT,24-NOV-2022,519.30
03-NOV-2022,FUTSTK,AMARAJABAT,01-DEC-2022,522.30
03-NOV-2022,FUTSTK,AMARAJABAT,08-DEC-2022,523.00
03-NOV-2022,FUTSTK,AMARAJABAT,15-DEC-2022,523.65
03-NOV-2022,FUTSTK,AMARAJABAT,29-DEC-2022,521.35
03-NOV-2022,FUTSTK,AMBUJACEM,03-NOV-2022,539.50
03-NOV-2022,FUTSTK,AMBUJACEM,10-NOV-2022,540.20
03-NOV-2022,FUTSTK,AMBUJACEM,17-NOV-2022,540.85
03-NOV-2022,FUTSTK,AMBUJACEM,24-NOV-2022,543.10
03-NOV-2022,FUTSTK,AMBUJACEM,01-DEC-2022,542.15
03-NOV-2022,FUTSTK,AMBUJACEM,08-DEC-2022,542.85
03-NOV-2022,FUTSTK,AMBUJACEM,15-DEC-2022,543.55
03-NOV-2022,FUTSTK,AMBUJACEM,29-DEC-2022,545.90
03-NOV-2022,FUTSTK,AMBUJACEM,25-JAN-2023,547.50
03-NOV-2022,FUTSTK,APOLLOHOSP,03-NOV-2022,4395.00
03-NOV-2022,FUTSTK,APOLLOHOSP,10-NOV-2022,4400.40
03-NOV-2022,FUTSTK,APOLLOHOSP,17-NOV-2022,4405.75
03-NOV-2022,FUTSTK,APOLLOHOSP,24-NOV-2022,4425.50
03-NOV-2022,FUTSTK,APOLLOHOSP,01-DEC-2022,4416.55
03-NOV-2022,FUTSTK,APOLLOHOSP,08-DEC-2022,4422.30
03-NOV-2022,FUTSTK,APOLLOHOSP,15-DEC-2022,4427.75
03-NOV-2022,FUTSTK,APOLLOHOSP,29-DEC-2022,4444.45
03-NOV-2022,FUTSTK,APOLLOHOSP,25-JAN-2023,4459.95
03-NOV-2022,FUTSTK,APOLLOTYRE,03-NOV-2022,286.45
03-NOV-2022,FUTSTK,APOLLOTYRE,10-NOV-2022,286.80
03-NOV-2022,FUTSTK,APOLLOTYRE,17-NOV-2022,287.15
03-NOV-2022,FUTSTK,APOLLOTYRE,24-NOV-2022,288.05
03-NOV-2022,FUTSTK,APOLLOTYRE,01-DEC-2022,287.85
03-NOV-2022,FUTSTK,APOLLOTYRE,08-DEC-2022,288.25
03-NOV-2022,FUTSTK,APOLLOTYRE,15-DEC-2022,288.60
03-NOV-2022,FUTSTK,APOLLOTYRE,29-DEC-2022,288.25
03-NOV-2022,FUTSTK,APOLLOTYRE,25-JAN-2023,289.10
03-NOV-2022,FUTSTK,ASHOKLEY,03-NOV-2022,148.05
03-NOV-2022,FUTSTK,ASHOKLEY,10-NOV-2022,148.25
03-NOV-2022,FUTSTK,ASHOKLEY,17-NOV-2022,148.45
03-NOV-2022,FUTSTK,ASHOKLEY,24-NOV-2022,148.80
03-NOV-2022,FUTSTK,ASHOKLEY,01-DEC-2022,148.80
03-NOV-2022,FUTSTK,ASHOKLEY,08-DEC-2022,149.00
03-NOV-2022,FUTSTK,ASHOKLEY,15-DEC-2022,149.15
03-NOV-2022,FUTSTK,ASHOKLEY,29-DEC-2022,149.55
03-NOV-2022,FUTSTK,ASHOKLEY,25-JAN-2023,150.25
03-NOV-2022,FUTSTK,ASIANPAINT,03-NOV-2022,3141.30
03-NOV-2022,FUTSTK,ASIANPAINT,10-NOV-2022,3145.15
03-NOV-2022,FUTSTK,ASIANPAINT,17-NOV-2022,3149.00
03-NOV-2022,FUTSTK,ASIANPAINT,24-NOV-2022,3159.25
03-NOV-2022,FUTSTK,ASIANPAINT,01-DEC-2022,3156.70
03-NOV-2022,FUTSTK,ASIANPAINT,08-DEC-2022,3160.80
03-NOV-2022,FUTSTK,ASIANPAINT,15-DEC-2022,3164.70
03-NOV-2022,FUTSTK,ASIANPAINT,29-DEC-2022,3175.90
03-NOV-2022,FUTSTK,ASIANPAINT,25-JAN-2023,3185.35
03-NOV-2022,FUTSTK,ASTRAL,03-NOV-2022,2075.55
03-NOV-2022,FUTSTK,ASTRAL,10-NOV-2022,2078.10
03-NOV-2022,FUTSTK,ASTRAL,17-NOV-2022,2080.65
03-NOV-2022,FUTSTK,ASTRAL,24-NOV-2022,2088.25
03-NOV-2022,FUTSTK,ASTRAL,01-DEC-2022,2085.75
03-NOV-2022,FUTSTK,ASTRAL,08-DEC-2022,2088.45
03-NOV-2022,FUTSTK,ASTRAL,29-DEC-2022,2093.40
03-NOV-2022,FUTSTK,ASTRAL,25-JAN-2023,2106.25
03-NOV-2022,FUTSTK,ATUL,03-NOV-2022,8443.70
03-NOV-2022,FUTSTK,ATUL,10-NOV-2022,8454.05
03-NOV-2022,FUTSTK,ATUL,17-NOV-2022,8464.40
03-NOV-2022,FUTSTK,ATUL,24-NOV-2022,8472.35
03-NOV-2022,FUTSTK,ATUL,01-DEC-2022,8485.10
03-NOV-2022,FUTSTK,ATUL,08-DEC-2022,8496.10
03-NOV-2022,FUTSTK,ATUL,29-DEC-2022,8516.55
03-NOV-2022,FUTSTK,ATUL,25-JAN-2023,8568.50
03-NOV-2022,FUTSTK,AUBANK,03-NOV-2022,614.60
03-NOV-2022,FUTSTK,AUBANK,10-NOV-2022,615.35
03-NOV-2022,FUTSTK,AUBANK,17-NOV-2022,616.10
03-NOV-2022,FUTSTK,AUBANK,24-NOV-2022,610.95
03-NOV-2022,FUTSTK,AUBANK,01-DEC-2022,617.65
03-NOV-2022,FUTSTK,AUBANK,08-DEC-2022,618.45
03-NOV-2022,FUTSTK,AUBANK,29-DEC-2022,607.85
03-NOV-2022,FUTSTK,AUBANK,25-JAN-2023,623.70
03-NOV-2022,FUTSTK,AUROPHARMA,03-NOV-2022,558.35
03-NOV-2022,FUTSTK,AUROPHARMA,10-NOV-2022,559.05
03-NOV-2022,FUTSTK,AUROPHARMA,17-NOV-2022,559.75
03-NOV-2022,FUTSTK,AUROPHARMA,24-NOV-2022,560.40
03-NOV-2022,FUTSTK,AUROPHARMA,01-DEC-2022,561.10
03-NOV-2022,FUTSTK,AUROPHARMA,08-DEC-2022,561.85
03-NOV-2022,FUTSTK,AUROPHARMA,15-DEC-2022,562.55
03-NOV-2022,FUTSTK,AUROPHARMA,29-DEC-2022,563.25
03-NOV-2022,FUTSTK,AUROPHARMA,25-JAN-2023,566.60
03-NOV-2022,FUTSTK,AXISBANK,03-NOV-2022,864.05
03-NOV-2022,FUTSTK,AXISBANK,10-NOV-2022,865.15
03-NOV-2022,FUTSTK,AXISBANK,17-NOV-2022,866.20
03-NOV-2022,FUTSTK,AXISBANK,24-NOV-2022,869.50
03-NOV-2022,FUTSTK,AXISBANK,01-DEC-2022,868.30
03-NOV-2022,FUTSTK,AXISBANK,08-DEC-2022,869.45
03-NOV-2022,FUTSTK,AXISBANK,15-DEC-2022,870.50
03-NOV-2022,FUTSTK,AXISBANK,29-DEC-2022,873.70
03-NOV-2022,FUTSTK,AXISBANK,25-JAN-2023,878.45
03-NOV-2022,FUTSTK,BAJAJ-AUTO,03-NOV-2022,3773.50
03-NOV-2022,FUTSTK,BAJAJ-AUTO,10-NOV-2022,3778.15
03-NOV-2022,FUTSTK,BAJAJ-AUTO,17-NOV-2022,3782.75
03-NOV-2022,FUTSTK,BAJAJ-AUTO,24-NOV-2022,3783.60
03-NOV-2022,FUTSTK,BAJAJ-AUTO,01-DEC-2022,3792.00
03-NOV-2022,FUTSTK,BAJAJ-AUTO,08-DEC-2022,3796.95
03-NOV-2022,FUTSTK,BAJAJ-AUTO,15-DEC-2022,3801.65
03-NOV-2022,FUTSTK,BAJAJ-AUTO,29-DEC-2022,3779.10
03-NOV-2022,FUTSTK,BAJAJ-AUTO,25-JAN-2023,3829.25
03-NOV-2022,FUTSTK,BAJAJFINSV,03-NOV-2022,1723.50
03-NOV-2022,FUTSTK,BAJAJFINSV,10-NOV-2022,1725.65
03-NOV-2022,FUTSTK,BAJAJFINSV,17-NOV-2022,1727.75
03-NOV-2022,FUTSTK,BAJAJFINSV,24-NOV-2022,1734.45
03-NOV-2022,FUTSTK,BAJAJFINSV,01-DEC-2022,1731.95
03-NOV-2022,FUTSTK,BAJAJFINSV,08-DEC-2022,1734.20
03-NOV-2022,FUTSTK,BAJAJFINSV,15-DEC-2022,1736.35
03-NOV-2022,FUTSTK,BAJAJFINSV,29-DEC-2022,1735.85
03-NOV-2022,FUTSTK,BAJAJFINSV,25-JAN-2023,1749.00
03-NOV-2022,FUTSTK,BAJFINANCE,03-NOV-2022,7121.60
03-NOV-2022,FUTSTK,BAJFINANCE,10-NOV-2022,7130.35
03-NOV-2022,FUTSTK,BAJFINANCE,17-NOV-2022,7139.05
03-NOV-2022,FUTSTK,BAJFINANCE,24-NOV-2022,7169.20
03-NOV-2022,FUTSTK,BAJFINANCE,01-DEC-2022,7156.50
03-NOV-2022,FUTSTK,BAJFINANCE,08-DEC-2022,7165.80
03-NOV-2022,FUTSTK,BAJFINANCE,15-DEC-2022,7174.65
03-NOV-2022,FUTSTK,BAJFINANCE,29-DEC-2022,7204.80
03-NOV-2022,FUTSTK,BAJFINANCE,25-JAN-2023,7235.80
03-NOV-2022,FUTSTK,BALKRISIND,03-NOV-2022,1895.60
03-NOV-2022,FUTSTK,BALKRISIND,10-NOV-2022,1897.95
03-NOV-2022,FUTSTK,BALKRISIND,17-NOV-2022,1900.25
03-NOV-2022,FUTSTK,BALKRISIND,24-NOV-2022,1899.50
03-NOV-2022,FUTSTK,BALKRISIND,01-DEC-2022,1904.90
03-NOV-2022,FUTSTK,BALKRISIND,08-DEC-2022,1907.40
03-NOV-2022,FUTSTK,BALKRISIND,15-DEC-2022,1909.75
03-NOV-2022,FUTSTK,BALKRISIND,29-DEC-2022,1906.95
03-NOV-2022,FUTSTK,BALKRISIND,25-JAN-2023,1913.35
03-NOV-2022,FUTSTK,BALRAMCHIN,03-NOV-2022,337.85
03-NOV-2022,FUTSTK,BALRAMCHIN,10-NOV-2022,338.30
03-NOV-2022,FUTSTK,BALRAMCHIN,17-NOV-2022,338.70
03-NOV-2022,FUTSTK,BALRAMCHIN,24-NOV-2022,340.00
03-NOV-2022,FUTSTK,BALRAMCHIN,01-DEC-2022,339.50
03-NOV-2022,FUTSTK,BALRAMCHIN,08-DEC-2022,339.95
03-NOV-2022,FUTSTK,BALRAMCHIN,29-DEC-2022,341.25
03-NOV-2022,FUTSTK,BALRAMCHIN,25-JAN-2023,341.45
03-NOV-2022,FUTSTK,BANDHANBNK,03-NOV-2022,233.65
03-NOV-2022,FUTSTK,BANDHANBNK,10-NOV-2022,233.95
03-NOV-2022,FUTSTK,BANDHANBNK,17-NOV-2022,234.25
03-NOV-2022,FUTSTK,BANDHANBNK,24-NOV-2022,235.05
03-NOV-2022,FUTSTK,BANDHANBNK,01-DEC-2022,234.80
03-NOV-2022,FUTSTK,BANDHANBNK,08-DEC-2022,235.10
03-NOV-2022,FUTSTK,BANDHANBNK,29-DEC-2022,236.10
03-NOV-2022,FUTSTK,BANDHANBNK,25-JAN-2023,237.25
03-NOV-2022,FUTSTK,BANKBARODA,03-NOV-2022,148.15
03-NOV-2022,FUTSTK,BANKBARODA,10-NOV-2022,148.35
03-NOV-2022,FUTSTK,BANKBARODA,17-NOV-2022,148.55
03-NOV-2022,FUTSTK,BANKBARODA,24-NOV-2022,148.80
03-NOV-2022,FUTSTK,BANKBARODA,01-DEC-2022,148.90
03-NOV-2022,FUTSTK,BANKBARODA,08-DEC-2022,149.10
03-NOV-2022,FUTSTK,BANKBARODA,15-DEC-2022,149.25
03-NOV-2022,FUTSTK,BANKBARODA,29-DEC-2022,149.40
03-NOV-2022,FUTSTK,BANKBARODA,25-JAN-2023,150.35
03-NOV-2022,FUTSTK,BATAINDIA,03-NOV-2022,1832.05
03-NOV-2022,FUTSTK,BATAINDIA,10-NOV-2022,1834.30
03-NOV-2022,FUTSTK,BATAINDIA,17-NOV-2022,1836.55
03-NOV-2022,FUTSTK,BATAINDIA,24-NOV-2022,1843.20
03-NOV-2022,FUTSTK,BATAINDIA,01-DEC-2022,1841.05
03-NOV-2022,FUTSTK,BATAINDIA,08-DEC-2022,1843.45
03-NOV-2022,FUTSTK,BATAINDIA,15-DEC-2022,1845.70
03-NOV-2022,FUTSTK,BATAINDIA,29-DEC-2022,1851.40
03-NOV-2022,FUTSTK,BATAINDIA,25-JAN-2023,1859.15
03-NOV-2022,FUTSTK,BEL,03-NOV-2022,109.95
03-NOV-2022,FUTSTK,BEL,10-NOV-2022,110.10
03-NOV-2022,FUTSTK,BEL,17-NOV-2022,110.25
03-NOV-2022,FUTSTK,BEL,24-NOV-2022,110.40
03-NOV-2022,FUTSTK,BEL,01-DEC-2022,110.50
03-NOV-2022,FUTSTK,BEL,08-DEC-2022,110.65
03-NOV-2022,FUTSTK,BEL,15-DEC-2022,110.80
03-NOV-2022,FUTSTK,BEL,29-DEC-2022,110.90
03-NOV-2022,FUTSTK,BEL,25-JAN-2023,111.25
03-NOV-2022,FUTSTK,BERGEPAINT,03-NOV-2022,606.70
03-NOV-2022,FUTSTK,BERGEPAINT,10-NOV-2022,607.45
03-NOV-2022,FUTSTK,BERGEPAINT,17-NOV-2022,608.20
03-NOV-2022,FUTSTK,BERGEPAINT,24-NOV-2022,609.00
03-NOV-2022,FUTSTK,BERGEPAINT,01-DEC-2022,609.70
03-NOV-2022,FUTSTK,BERGEPAINT,08-DEC-2022,610.50
03-NOV-2022,FUTSTK,BERGEPAINT,15-DEC-2022,611.25
03-NOV-2022,FUTSTK,BERGEPAINT,29-DEC-2022,611.70
03-NOV-2022,FUTSTK,BERGEPAINT,25-JAN-2023,613.15
03-NOV-2022,FUTSTK,BHARATFORG,03-NOV-2022,857.20
03-NOV-2022,FUTSTK,BHARATFORG,10-NOV-2022,858.25
03-NOV-2022,FUTSTK,BHARATFORG,17-NOV-2022,859.30
03-NOV-2022,FUTSTK,BHARATFORG,24-NOV-2022,854.20
03-NOV-2022,FUTSTK,BHARATFORG,01-DEC-2022,861.40
03-NOV-2022,FUTSTK,BHARATFORG,08-DEC-2022,862.55
03-NOV-2022,FUTSTK,BHARATFORG,15-DEC-2022,863.60
03-NOV-2022,FUTSTK,BHARATFORG,29-DEC-2022,852.55
03-NOV-2022,FUTSTK,BHARATFORG,25-JAN-2023,850.30
03-NOV-2022,FUTSTK,BHARTIARTL,03-NOV-2022,818.65
03-NOV-2022,FUTSTK,BHARTIARTL,10-NOV-2022,819.65
03-NOV-2022,FUTSTK,BHARTIARTL,17-NOV-2022,820.65
03-NOV-2022,FUTSTK,BHARTIARTL,24-NOV-2022,818.80
03-NOV-2022,FUTSTK,BHARTIARTL,01-DEC-2022,822.70
03-NOV-2022,FUTSTK,BHARTIARTL,08-DEC-2022,823.75
03-NOV-2022,FUTSTK,BHARTIARTL,15-DEC-2022,824.75
03-NOV-2022,FUTSTK,BHARTIARTL,29-DEC-2022,817.65
03-NOV-2022,FUTSTK,BHARTIARTL,25-JAN-2023,816.50
03-NOV-2022,FUTSTK,BHEL,03-NOV-2022,75.35
03-NOV-2022,FUTSTK,BHEL,10-NOV-2022,75.45
03-NOV-2022,FUTSTK,BHEL,17-NOV-2022,75.55
03-NOV-2022,FUTSTK,BHEL,24-NOV-2022,75.75
03-NOV-2022,FUTSTK,BHEL,01-DEC-2022,75.75
03-NOV-2022,FUTSTK,BHEL,08-DEC-2022,75.85
03-NOV-2022,FUTSTK,BHEL,15-DEC-2022,75.95
03-NOV-2022,FUTSTK,BHEL,29-DEC-2022,76.05
03-NOV-2022,FUTSTK,BHEL,25-JAN-2023,76.25
03-NOV-2022,FUTSTK,BIOCON,03-NOV-2022,279.75
03-NOV-2022,FUTSTK,BIOCON,10-NOV-2022,280.10
03-NOV-2022,FUTSTK,BIOCON,17-NOV-2022,280.45
03-NOV-2022,FUTSTK,BIOCON,24-NOV-2022,280.85
03-NOV-2022,FUTSTK,BIOCON,01-DEC-2022,281.15
03-NOV-2022,FUTSTK,BIOCON,08-DEC-2022,281.50
03-NOV-2022,FUTSTK,BIOCON,15-DEC-2022,281.85
03-NOV-2022,FUTSTK,BIOCON,29-DEC-2022,282.15
03-NOV-2022,FUTSTK,BIOCON,25-JAN-2023,283.20
03-NOV-2022,FUTSTK,BOSCHLTD,03-NOV-2022,16557.60
03-NOV-2022,FUTSTK,BOSCHLTD,10-NOV-2022,16577.85
03-NOV-2022,FUTSTK,BOSCHLTD,17-NOV-2022,16598.10
03-NOV-2022,FUTSTK,BOSCHLTD,24-NOV-2022,16631.60
03-NOV-2022,FUTSTK,BOSCHLTD,01-DEC-2022,16638.75
03-NOV-2022,FUTSTK,BOSCHLTD,08-DEC-2022,16660.35
03-NOV-2022,FUTSTK,BOSCHLTD,15-DEC-2022,16680.95
03-NOV-2022,FUTSTK,BOSCHLTD,29-DEC-2022,16722.30
03-NOV-2022,FUTSTK,BOSCHLTD,25-JAN-2023,16802.25
03-NOV-2022,FUTSTK,BPCL,03-NOV-2022,305.10
03-NOV-2022,FUTSTK,BPCL,10-NOV-2022,305.50
03-NOV-2022,FUTSTK,BPCL,17-NOV-2022,305.85
03-NOV-2022,FUTSTK,BPCL,24-NOV-2022,307.10
03-NOV-2022,FUTSTK,BPCL,01-DEC-2022,306.60
03-NOV-2022,FUTSTK,BPCL,08-DEC-2022,307.00
03-NOV-2022,FUTSTK,BPCL,15-DEC-2022,307.40
03-NOV-2022,FUTSTK,BPCL,29-DEC-2022,307.65
03-NOV-2022,FUTSTK,BPCL,25-JAN-2023,309.65
03-NOV-2022,FUTSTK,BRITANNIA,03-NOV-2022,3748.00
03-NOV-2022,FUTSTK,BRITANNIA,10-NOV-2022,3752.60
03-NOV-2022,FUTSTK,BRITANNIA,17-NOV-2022,3757.20
03-NOV-2022,FUTSTK,BRITANNIA,24-NOV-2022,3774.55
03-NOV-2022,FUTSTK,BRITANNIA,01-DEC-2022,3766.40
03-NOV-2022,FUTSTK,BRITANNIA,08-DEC-2022,3771.25
03-NOV-2022,FUTSTK,BRITANNIA,15-DEC-2022,3775.95
03-NOV-2022,FUTSTK,BRITANNIA,29-DEC-2022,3791.00
